Cust_num,Region,Age,Order_Quantity,Customer_Type,Improvement_Area,Overall_Satisfaction
5674,SOUTH,40,77,Prime,Website UI,1
5675,WEST,54,9,Prime,Product Quality,0
5676,WEST,52,23,Prime,Product Quality,0
5677,WEST,64,17,Prime,Website UI,0
5678,SOUTH,61,26,Prime,Packing & Shipping,0
5679,WEST,40,7,Non_Prime,Product Quality,0
5680,NORTH,20,97,Prime,Product Quality,1
5681,WEST,32,81,Prime,Product Quality,1
5682,WEST,36,26,Non_Prime,Packing & Shipping,0
5683,NORTH,42,37,Prime,Website UI,0
5684,NORTH,35,81,Prime,Website UI,1
5685,WEST,41,62,Prime,Product Quality,1
5686,WEST,37,59,Non_Prime,Packing & Shipping,1
5687,NORTH,54,23,Non_Prime,Packing & Shipping,0
5688,SOUTH,37,58,Prime,Packing & Shipping,1
5689,EAST,44,32,Prime,Packing & Shipping,0
5690,SOUTH,29,82,Prime,Product Quality,1
5691,NORTH,59,16,Non_Prime,Product Quality,0
5692,WEST,44,79,Non_Prime,Packing & Shipping,1
5693,WEST,36,49,Prime,Website UI,1
5694,SOUTH,45,34,Prime,Website UI,0
5695,EAST,47,10,Prime,Packing & Shipping,0
5696,SOUTH,25,48,Prime,Website UI,1
5697,SOUTH,35,48,Prime,Product Quality,1
5698,SOUTH,50,29,Prime,Product Quality,0
5699,WEST,27,42,Prime,Website UI,1
5700,WEST,41,27,Non_Prime,Product Quality,0
5701,WEST,30,13,Prime,Packing & Shipping,0
5702,EAST,36,58,Prime,Website UI,1
5703,SOUTH,53,12,Non_Prime,Website UI,0
5704,WEST,59,32,Non_Prime,Product Quality,0
5705,EAST,33,9,Non_Prime,Packing & Shipping,0
5706,EAST,57,24,Prime,Product Quality,0
5707,WEST,20,79,Prime,Website UI,1
5708,WEST,38,70,Prime,Product Quality,1
5709,SOUTH,53,31,Non_Prime,Product Quality,0
5710,WEST,68,24,Non_Prime,Product Quality,0
5711,NORTH,47,6,Prime,Product Quality,0
5712,SOUTH,61,18,Non_Prime,Website UI,0
5713,WEST,59,11,Non_Prime,Packing & Shipping,0
5714,SOUTH,46,37,Non_Prime,Packing & Shipping,0
5715,WEST,18,85,Prime,Product Quality,1
5716,EAST,69,36,Prime,Website UI,0
5717,WEST,29,88,Prime,Product Quality,1
5718,SOUTH,47,35,Non_Prime,Website UI,0
5719,SOUTH,23,74,Prime,Product Quality,1
5720,SOUTH,38,28,Prime,Website UI,0
5721,SOUTH,67,18,Prime,Product Quality,0
5722,EAST,56,35,Non_Prime,Website UI,0
5723,EAST,26,51,Prime,Product Quality,1
5724,NORTH,42,34,Non_Prime,Website UI,0
5725,EAST,69,14,Non_Prime,Website UI,0
5726,NORTH,50,40,Prime,Website UI,0
5727,SOUTH,31,20,Non_Prime,Website UI,0
5728,EAST,57,17,Prime,Product Quality,0
5729,SOUTH,38,74,Prime,Packing & Shipping,1
5730,SOUTH,23,48,Prime,Website UI,1
5731,NORTH,18,71,Non_Prime,Website UI,1
5732,SOUTH,49,8,Prime,Product Quality,0
5733,WEST,20,95,Prime,Packing & Shipping,1
5734,WEST,60,38,Non_Prime,Packing & Shipping,0
5735,SOUTH,33,74,Non_Prime,Website UI,1
5736,SOUTH,25,44,Prime,Website UI,1
5737,SOUTH,27,30,Prime,Website UI,1
5738,SOUTH,67,11,Prime,Website UI,0
5739,WEST,33,11,Non_Prime,Product Quality,0
5740,SOUTH,28,47,Prime,Packing & Shipping,1
5741,WEST,65,23,Non_Prime,Packing & Shipping,0
5742,SOUTH,36,57,Prime,Product Quality,1
5743,SOUTH,33,72,Non_Prime,Packing & Shipping,1
5744,EAST,30,30,Prime,Packing & Shipping,1
5745,WEST,70,25,Prime,Website UI,0
5746,WEST,35,11,Prime,Website UI,0
5747,EAST,38,28,Prime,Product Quality,0
5748,WEST,60,17,Non_Prime,Packing & Shipping,0
5749,WEST,39,40,Prime,Website UI,1
5750,WEST,22,84,Prime,Packing & Shipping,1
5751,NORTH,41,35,Prime,Product Quality,0
5752,WEST,31,83,Prime,Product Quality,1
5753,EAST,62,16,Non_Prime,Website UI,0
5754,WEST,23,80,Non_Prime,Website UI,1
5755,NORTH,36,32,Prime,Product Quality,0
5756,NORTH,60,34,Non_Prime,Packing & Shipping,0
5757,WEST,39,31,Prime,Product Quality,0
5758,NORTH,44,39,Non_Prime,Packing & Shipping,1
5759,NORTH,21,62,Prime,Product Quality,1
5760,WEST,39,5,Non_Prime,Packing & Shipping,0
5761,EAST,18,86,Prime,Website UI,1
5762,SOUTH,31,20,Prime,Product Quality,0
5763,WEST,36,65,Prime,Packing & Shipping,1
5764,EAST,19,65,Non_Prime,Packing & Shipping,1
5765,WEST,52,26,Non_Prime,Packing & Shipping,0
5766,NORTH,21,60,Non_Prime,Website UI,1
5767,WEST,64,26,Non_Prime,Packing & Shipping,0
5768,WEST,64,20,Non_Prime,Website UI,0
5769,NORTH,19,78,Prime,Website UI,1
5770,SOUTH,35,47,Prime,Packing & Shipping,1
5771,WEST,40,12,Prime,Website UI,0
5772,WEST,25,45,Prime,Packing & Shipping,1
5773,WEST,35,6,Non_Prime,Packing & Shipping,0
5774,EAST,42,22,Non_Prime,Product Quality,0
5775,SOUTH,36,22,Non_Prime,Website UI,0
5776,SOUTH,40,67,Non_Prime,Website UI,1
5777,WEST,40,83,Prime,Packing & Shipping,1
5778,SOUTH,45,79,Prime,Website UI,1
5779,NORTH,49,9,Prime,Product Quality,0
5780,NORTH,42,72,Prime,Website UI,1
5781,SOUTH,32,27,Prime,Website UI,0
5782,SOUTH,61,40,Non_Prime,Packing & Shipping,0
5783,EAST,63,5,Non_Prime,Packing & Shipping,0
5784,EAST,33,81,Prime,Website UI,1
5785,NORTH,54,32,Prime,Product Quality,0
5786,SOUTH,37,89,Prime,Packing & Shipping,1
5787,WEST,68,23,Non_Prime,Packing & Shipping,0
5788,EAST,33,35,Prime,Website UI,1
5789,WEST,18,94,Prime,Website UI,1
5790,WEST,67,15,Non_Prime,Product Quality,0
5791,SOUTH,43,17,Non_Prime,Product Quality,0
5792,WEST,41,27,Non_Prime,Website UI,0
5793,NORTH,23,31,Prime,Product Quality,1
5794,WEST,50,17,Non_Prime,Product Quality,0
5795,SOUTH,18,92,Prime,Product Quality,1
5796,SOUTH,39,18,Prime,Packing & Shipping,0
5797,NORTH,38,53,Prime,Packing & Shipping,1
5798,SOUTH,32,5,Non_Prime,Product Quality,0
5799,NORTH,35,30,Non_Prime,Product Quality,0
5800,SOUTH,62,38,Non_Prime,Product Quality,0
5801,WEST,52,6,Non_Prime,Packing & Shipping,0
5802,NORTH,29,69,Prime,Packing & Shipping,1
5803,WEST,32,37,Non_Prime,Product Quality,0
5804,WEST,65,27,Prime,Product Quality,0
5805,SOUTH,25,31,Prime,Packing & Shipping,1
5806,WEST,55,20,Non_Prime,Product Quality,0
5807,SOUTH,32,96,Non_Prime,Website UI,1
5808,NORTH,45,27,Non_Prime,Product Quality,0
5809,NORTH,37,25,Non_Prime,Website UI,0
5810,SOUTH,30,51,Non_Prime,Website UI,1
5811,EAST,32,46,Non_Prime,Website UI,1
5812,NORTH,58,21,Non_Prime,Product Quality,0
5813,NORTH,57,13,Prime,Website UI,0
5814,EAST,57,22,Non_Prime,Website UI,0
5815,NORTH,19,94,Prime,Product Quality,1
5816,SOUTH,27,86,Prime,Packing & Shipping,1
5817,SOUTH,22,58,Prime,Website UI,1
5818,NORTH,37,46,Non_Prime,Product Quality,1
5819,SOUTH,50,24,Non_Prime,Product Quality,0
5820,WEST,37,24,Non_Prime,Website UI,0
5821,EAST,69,9,Prime,Product Quality,0
5822,NORTH,31,41,Prime,Website UI,1
5823,NORTH,34,25,Prime,Product Quality,0
5824,NORTH,18,83,Prime,Product Quality,1
5825,NORTH,57,35,Prime,Packing & Shipping,0
5826,WEST,59,11,Prime,Website UI,0
5827,SOUTH,31,17,Non_Prime,Packing & Shipping,0
5828,NORTH,22,45,Prime,Website UI,1
5829,SOUTH,47,23,Prime,Website UI,0
5830,NORTH,70,13,Non_Prime,Packing & Shipping,0
5831,WEST,62,33,Prime,Website UI,0
5832,NORTH,62,17,Non_Prime,Packing & Shipping,0
5833,WEST,65,40,Prime,Packing & Shipping,0
5834,WEST,39,36,Non_Prime,Product Quality,0
5835,NORTH,35,6,Prime,Website UI,0
5836,EAST,21,38,Prime,Website UI,1
5837,NORTH,23,70,Non_Prime,Website UI,1
5838,WEST,44,69,Prime,Website UI,1
5839,WEST,58,39,Prime,Packing & Shipping,0
5840,NORTH,33,40,Non_Prime,Packing & Shipping,0
5841,SOUTH,32,91,Prime,Packing & Shipping,1
5842,SOUTH,45,5,Prime,Website UI,0
5843,WEST,46,18,Prime,Product Quality,0
5844,NORTH,67,37,Non_Prime,Product Quality,0
5845,EAST,34,92,Non_Prime,Packing & Shipping,1
5846,SOUTH,23,34,Prime,Packing & Shipping,1
5847,SOUTH,41,95,Prime,Website UI,1
5848,SOUTH,39,11,Prime,Packing & Shipping,0
5849,NORTH,62,13,Non_Prime,Packing & Shipping,0
5850,EAST,34,36,Non_Prime,Packing & Shipping,0
5851,SOUTH,31,83,Prime,Product Quality,1
5852,NORTH,35,5,Non_Prime,Packing & Shipping,0
5853,NORTH,20,51,Non_Prime,Website UI,1
5854,EAST,69,13,Non_Prime,Product Quality,0
5855,SOUTH,58,34,Non_Prime,Website UI,0
5856,WEST,33,9,Non_Prime,Website UI,0
5857,SOUTH,53,34,Prime,Packing & Shipping,0
5858,WEST,66,7,Non_Prime,Packing & Shipping,0
5859,SOUTH,32,12,Prime,Website UI,0
5860,SOUTH,22,91,Prime,Website UI,1
5861,NORTH,60,26,Non_Prime,Website UI,0
5862,SOUTH,35,81,Non_Prime,Product Quality,1
5863,SOUTH,57,25,Non_Prime,Product Quality,0
5864,EAST,42,35,Prime,Packing & Shipping,1
5865,NORTH,43,29,Non_Prime,Product Quality,0
5866,WEST,46,23,Non_Prime,Website UI,0
5867,SOUTH,40,70,Prime,Website UI,1
5868,NORTH,37,9,Non_Prime,Product Quality,0
5869,SOUTH,48,8,Non_Prime,Packing & Shipping,0
5870,WEST,66,28,Non_Prime,Product Quality,0
5871,NORTH,27,35,Prime,Product Quality,1
5872,NORTH,41,40,Non_Prime,Product Quality,0
5873,EAST,23,66,Non_Prime,Packing & Shipping,1
5874,EAST,27,44,Non_Prime,Product Quality,1
5875,WEST,34,26,Prime,Packing & Shipping,0
5876,WEST,36,6,Non_Prime,Product Quality,0
5877,NORTH,47,10,Non_Prime,Packing & Shipping,0
5878,SOUTH,18,87,Prime,Packing & Shipping,1
5879,NORTH,60,29,Prime,Packing & Shipping,0
5880,WEST,59,26,Non_Prime,Website UI,0
5881,NORTH,70,19,Prime,Product Quality,0
5882,NORTH,54,12,Non_Prime,Packing & Shipping,0
5883,SOUTH,30,57,Prime,Packing & Shipping,1
5884,NORTH,60,28,Prime,Website UI,0
5885,NORTH,69,30,Prime,Website UI,0
5886,WEST,36,20,Non_Prime,Product Quality,0
5887,NORTH,30,79,Non_Prime,Website UI,1
5888,EAST,24,89,Prime,Website UI,1
5889,NORTH,35,39,Non_Prime,Packing & Shipping,1
5890,SOUTH,35,37,Prime,Product Quality,1
5891,NORTH,53,6,Prime,Packing & Shipping,0
5892,EAST,62,26,Non_Prime,Product Quality,0
5893,WEST,36,70,Non_Prime,Packing & Shipping,1
5894,EAST,59,18,Non_Prime,Product Quality,0
5895,NORTH,67,21,Non_Prime,Packing & Shipping,0
5896,SOUTH,48,5,Non_Prime,Website UI,0
5897,WEST,39,93,Prime,Website UI,1
5898,WEST,45,16,Prime,Product Quality,0
5899,SOUTH,33,37,Non_Prime,Packing & Shipping,0
5900,WEST,47,13,Non_Prime,Packing & Shipping,0
5901,WEST,35,95,Non_Prime,Product Quality,1
5902,NORTH,45,64,Prime,Product Quality,1
5903,SOUTH,52,26,Non_Prime,Product Quality,0
5904,WEST,28,34,Prime,Website UI,1
5905,NORTH,42,14,Prime,Packing & Shipping,0
5906,WEST,44,16,Non_Prime,Product Quality,0
5907,EAST,38,99,Non_Prime,Product Quality,1
5908,EAST,20,70,Non_Prime,Website UI,1
5909,NORTH,53,20,Non_Prime,Packing & Shipping,0
5910,SOUTH,33,83,Prime,Product Quality,1
5911,SOUTH,46,11,Non_Prime,Product Quality,0
5912,SOUTH,35,65,Prime,Website UI,1
5913,NORTH,35,73,Prime,Packing & Shipping,1
5914,WEST,29,48,Prime,Website UI,1
5915,NORTH,45,30,Non_Prime,Packing & Shipping,0
5916,NORTH,61,15,Non_Prime,Packing & Shipping,0
5917,NORTH,35,28,Non_Prime,Product Quality,0
5918,SOUTH,45,9,Non_Prime,Packing & Shipping,0
5919,WEST,66,8,Prime,Packing & Shipping,0
5920,NORTH,20,55,Prime,Website UI,1
5921,WEST,50,40,Non_Prime,Packing & Shipping,0
5922,NORTH,37,57,Prime,Packing & Shipping,1
5923,WEST,25,75,Prime,Packing & Shipping,1
5924,SOUTH,29,63,Prime,Website UI,1
5925,SOUTH,32,7,Non_Prime,Packing & Shipping,0
5926,EAST,38,30,Non_Prime,Product Quality,0
5927,NORTH,55,33,Non_Prime,Website UI,0
5928,SOUTH,20,64,Prime,Product Quality,1
5929,NORTH,35,34,Prime,Website UI,1
5930,WEST,37,31,Non_Prime,Website UI,0
5931,NORTH,40,95,Prime,Product Quality,1
5932,NORTH,40,22,Prime,Product Quality,0
5933,WEST,39,14,Prime,Product Quality,0
5934,NORTH,31,27,Prime,Product Quality,0
5935,EAST,31,69,Prime,Website UI,1
5936,EAST,42,80,Prime,Packing & Shipping,1
5937,WEST,42,30,Non_Prime,Product Quality,1
5938,SOUTH,24,95,Prime,Product Quality,1
5939,WEST,48,39,Non_Prime,Website UI,0
5940,WEST,35,35,Non_Prime,Packing & Shipping,0
5941,SOUTH,42,52,Prime,Packing & Shipping,1
5942,WEST,41,66,Prime,Website UI,1
5943,SOUTH,19,91,Prime,Website UI,1
5944,SOUTH,69,28,Non_Prime,Website UI,0
5945,SOUTH,25,74,Prime,Packing & Shipping,1
5946,WEST,33,62,Prime,Packing & Shipping,1
5947,NORTH,36,95,Prime,Packing & Shipping,1
5948,WEST,25,67,Prime,Website UI,1
5949,WEST,31,26,Non_Prime,Packing & Shipping,0
5950,NORTH,34,88,Prime,Product Quality,1
5951,WEST,44,55,Prime,Website UI,1
5952,EAST,40,69,Prime,Website UI,1
5953,SOUTH,36,41,Prime,Website UI,1
5954,NORTH,31,91,Prime,Website UI,1
5955,SOUTH,57,5,Non_Prime,Website UI,0
5956,EAST,18,79,Prime,Website UI,1
5957,NORTH,64,8,Prime,Product Quality,0
5958,SOUTH,69,40,Non_Prime,Packing & Shipping,0
5959,NORTH,44,40,Non_Prime,Packing & Shipping,0
5960,SOUTH,22,77,Prime,Product Quality,1
5961,NORTH,32,81,Prime,Packing & Shipping,1
5962,NORTH,31,42,Prime,Packing & Shipping,1
5963,NORTH,41,95,Prime,Website UI,1
5964,WEST,19,42,Prime,Product Quality,1
5965,WEST,22,52,Prime,Website UI,1
5966,WEST,30,34,Non_Prime,Packing & Shipping,0
5967,NORTH,26,76,Prime,Website UI,1
5968,SOUTH,44,39,Prime,Website UI,1
5969,NORTH,62,20,Non_Prime,Product Quality,0
5970,SOUTH,62,8,Non_Prime,Product Quality,0
5971,NORTH,37,58,Prime,Product Quality,1
5972,NORTH,31,34,Non_Prime,Packing & Shipping,0
5973,SOUTH,45,72,Prime,Packing & Shipping,1
5974,NORTH,34,8,Non_Prime,Packing & Shipping,0
5975,SOUTH,34,58,Prime,Product Quality,1
5976,WEST,36,52,Prime,Product Quality,1
5977,WEST,70,23,Non_Prime,Website UI,0
5978,NORTH,26,50,Prime,Website UI,1
5979,SOUTH,34,29,Non_Prime,Website UI,0
5980,EAST,40,44,Prime,Product Quality,1
5981,WEST,39,73,Prime,Website UI,1
5982,SOUTH,35,77,Non_Prime,Packing & Shipping,1
5983,NORTH,38,50,Prime,Packing & Shipping,1
5984,SOUTH,32,70,Prime,Website UI,1
5985,SOUTH,35,8,Prime,Packing & Shipping,0
5986,WEST,31,34,Non_Prime,Website UI,0
5987,WEST,64,11,Prime,Packing & Shipping,0
5988,SOUTH,24,88,Prime,Website UI,1
5989,WEST,65,24,Non_Prime,Packing & Shipping,0
5990,EAST,34,47,Prime,Website UI,1
5991,NORTH,41,39,Non_Prime,Packing & Shipping,0
5992,SOUTH,35,9,Prime,Product Quality,0
5993,SOUTH,18,68,Prime,Packing & Shipping,1
5994,WEST,40,39,Non_Prime,Website UI,0
5995,NORTH,39,14,Non_Prime,Packing & Shipping,0
5996,NORTH,34,27,Non_Prime,Product Quality,0
5997,WEST,62,20,Non_Prime,Website UI,0
5998,SOUTH,49,20,Non_Prime,Product Quality,0
5999,SOUTH,56,40,Non_Prime,Product Quality,0
6000,WEST,34,20,Non_Prime,Website UI,0
6001,WEST,31,14,Prime,Product Quality,0
6002,EAST,65,30,Prime,Website UI,0
6003,WEST,22,73,Non_Prime,Product Quality,1
6004,NORTH,41,75,Prime,Packing & Shipping,1
6005,EAST,53,12,Non_Prime,Packing & Shipping,0
6006,NORTH,31,80,Prime,Packing & Shipping,1
6007,EAST,18,59,Prime,Packing & Shipping,1
6008,SOUTH,49,9,Non_Prime,Website UI,0
6009,EAST,31,43,Non_Prime,Product Quality,1
6010,EAST,60,13,Non_Prime,Packing & Shipping,0
6011,SOUTH,54,6,Non_Prime,Packing & Shipping,0
6012,WEST,64,25,Non_Prime,Product Quality,0
6013,SOUTH,39,14,Non_Prime,Website UI,0
6014,EAST,66,26,Non_Prime,Website UI,0
6015,SOUTH,39,22,Non_Prime,Website UI,0
6016,SOUTH,22,72,Prime,Packing & Shipping,1
6017,SOUTH,33,36,Non_Prime,Website UI,1
6018,EAST,38,35,Non_Prime,Product Quality,0
6019,SOUTH,25,89,Prime,Product Quality,1
6020,NORTH,61,7,Non_Prime,Website UI,0
6021,NORTH,27,58,Prime,Product Quality,1
6022,SOUTH,30,6,Non_Prime,Website UI,0
6023,SOUTH,62,39,Non_Prime,Website UI,0
6024,WEST,40,12,Non_Prime,Product Quality,0
6025,SOUTH,47,5,Prime,Website UI,0
6026,WEST,30,31,Non_Prime,Packing & Shipping,0
6027,WEST,27,56,Non_Prime,Product Quality,1
6028,NORTH,54,28,Non_Prime,Product Quality,0
6029,NORTH,39,29,Prime,Product Quality,0
6030,NORTH,32,8,Prime,Product Quality,0
6031,SOUTH,35,67,Prime,Packing & Shipping,1
6032,NORTH,50,26,Non_Prime,Packing & Shipping,0
6033,NORTH,48,21,Non_Prime,Packing & Shipping,0
6034,NORTH,53,8,Non_Prime,Packing & Shipping,0
6035,NORTH,41,12,Prime,Packing & Shipping,0
6036,NORTH,43,39,Non_Prime,Website UI,0
6037,WEST,59,32,Prime,Website UI,0
6038,SOUTH,38,37,Non_Prime,Product Quality,1
6039,SOUTH,65,9,Prime,Packing & Shipping,0
6040,WEST,29,64,Prime,Product Quality,1
6041,SOUTH,43,58,Prime,Website UI,1
6042,EAST,42,74,Prime,Website UI,1
6043,NORTH,60,13,Non_Prime,Website UI,0
6044,WEST,61,9,Non_Prime,Packing & Shipping,0
6045,SOUTH,43,40,Non_Prime,Product Quality,0
6046,EAST,32,98,Prime,Website UI,1
6047,WEST,68,6,Non_Prime,Product Quality,0
6048,NORTH,63,35,Non_Prime,Website UI,0
6049,SOUTH,45,86,Prime,Packing & Shipping,1
6050,NORTH,26,73,Non_Prime,Product Quality,1
6051,SOUTH,41,45,Prime,Product Quality,1
6052,NORTH,56,17,Non_Prime,Product Quality,0
6053,WEST,33,51,Prime,Website UI,1
6054,WEST,44,37,Non_Prime,Product Quality,1
6055,WEST,38,68,Prime,Website UI,1
6056,NORTH,39,81,Prime,Packing & Shipping,1
6057,WEST,20,70,Prime,Website UI,1
6058,NORTH,21,38,Prime,Website UI,1
6059,SOUTH,37,33,Prime,Product Quality,1
6060,EAST,42,69,Non_Prime,Product Quality,1
6061,WEST,20,90,Non_Prime,Product Quality,1
6062,WEST,68,35,Prime,Packing & Shipping,0
6063,WEST,18,66,Prime,Packing & Shipping,1
6064,WEST,43,39,Non_Prime,Website UI,0
6065,WEST,49,11,Non_Prime,Website UI,0
6066,NORTH,52,5,Prime,Product Quality,0
6067,NORTH,39,15,Non_Prime,Product Quality,0
6068,SOUTH,25,89,Prime,Packing & Shipping,1
6069,NORTH,43,5,Prime,Packing & Shipping,0
6070,SOUTH,34,25,Non_Prime,Product Quality,0
6071,EAST,63,36,Non_Prime,Product Quality,0
6072,SOUTH,37,62,Non_Prime,Product Quality,1
6073,SOUTH,19,69,Prime,Product Quality,1
6074,NORTH,32,42,Prime,Website UI,1
6075,SOUTH,44,23,Non_Prime,Packing & Shipping,0
6076,SOUTH,55,16,Prime,Packing & Shipping,0
6077,NORTH,35,42,Prime,Product Quality,1
6078,WEST,61,14,Prime,Packing & Shipping,0
6079,SOUTH,21,79,Prime,Packing & Shipping,1
6080,NORTH,24,55,Prime,Website UI,1
6081,WEST,30,39,Prime,Product Quality,1
6082,WEST,44,23,Prime,Website UI,0
6083,SOUTH,32,17,Prime,Packing & Shipping,0
6084,WEST,45,23,Non_Prime,Packing & Shipping,0
6085,WEST,62,21,Prime,Website UI,0
6086,NORTH,52,37,Non_Prime,Website UI,0
6087,SOUTH,53,29,Non_Prime,Website UI,0
6088,EAST,34,43,Prime,Website UI,1
6089,NORTH,34,24,Non_Prime,Packing & Shipping,0
6090,NORTH,49,29,Prime,Product Quality,0
6091,NORTH,63,17,Non_Prime,Website UI,0
6092,NORTH,55,27,Prime,Website UI,0
6093,NORTH,30,19,Prime,Packing & Shipping,0
6094,SOUTH,57,22,Non_Prime,Product Quality,0
6095,SOUTH,38,42,Prime,Packing & Shipping,1
6096,WEST,31,71,Prime,Product Quality,1
6097,NORTH,38,62,Prime,Packing & Shipping,1
6098,NORTH,55,15,Prime,Product Quality,0
6099,SOUTH,40,96,Prime,Product Quality,1
6100,SOUTH,41,53,Prime,Packing & Shipping,1
6101,NORTH,55,20,Non_Prime,Website UI,0
6102,SOUTH,51,13,Prime,Website UI,0
6103,WEST,52,30,Prime,Website UI,0
6104,WEST,22,37,Prime,Product Quality,1
6105,NORTH,50,25,Prime,Website UI,0
6106,EAST,65,11,Non_Prime,Website UI,0
6107,SOUTH,26,37,Prime,Packing & Shipping,1
6108,WEST,54,38,Non_Prime,Website UI,0
6109,SOUTH,45,53,Non_Prime,Product Quality,1
6110,EAST,51,30,Non_Prime,Product Quality,0
6111,NORTH,31,35,Prime,Packing & Shipping,0
6112,NORTH,70,36,Non_Prime,Packing & Shipping,0
6113,SOUTH,54,28,Non_Prime,Packing & Shipping,0
6114,EAST,40,78,Prime,Product Quality,1
6115,SOUTH,34,14,Prime,Packing & Shipping,0
6116,SOUTH,62,17,Prime,Packing & Shipping,0
6117,NORTH,47,29,Prime,Product Quality,0
6118,SOUTH,69,33,Prime,Product Quality,0
6119,WEST,40,5,Prime,Product Quality,0
6120,SOUTH,34,95,Non_Prime,Product Quality,1
6121,SOUTH,22,33,Prime,Website UI,1
6122,SOUTH,32,87,Prime,Packing & Shipping,1
6123,NORTH,30,76,Non_Prime,Website UI,1
6124,WEST,36,31,Non_Prime,Packing & Shipping,0
6125,NORTH,41,56,Prime,Product Quality,1
6126,SOUTH,40,78,Prime,Packing & Shipping,1
6127,WEST,36,19,Non_Prime,Packing & Shipping,0
6128,SOUTH,53,9,Non_Prime,Product Quality,0
6129,WEST,40,13,Non_Prime,Packing & Shipping,0
6130,SOUTH,69,29,Prime,Packing & Shipping,0
6131,SOUTH,25,58,Prime,Packing & Shipping,1
6132,WEST,20,68,Prime,Product Quality,1
6133,NORTH,30,23,Non_Prime,Product Quality,0
6134,NORTH,22,97,Prime,Website UI,1
6135,NORTH,28,78,Prime,Website UI,1
6136,EAST,43,61,Prime,Product Quality,1
6137,NORTH,42,5,Non_Prime,Website UI,0
6138,NORTH,61,30,Non_Prime,Packing & Shipping,0
6139,NORTH,56,33,Non_Prime,Website UI,0
6140,EAST,54,23,Non_Prime,Packing & Shipping,0
6141,NORTH,62,14,Prime,Website UI,0
6142,WEST,41,71,Non_Prime,Website UI,1
6143,SOUTH,42,31,Prime,Packing & Shipping,1
6144,EAST,21,100,Non_Prime,Packing & Shipping,1
6145,WEST,48,38,Prime,Product Quality,0
6146,SOUTH,42,83,Prime,Website UI,1
6147,NORTH,60,12,Non_Prime,Website UI,0
6148,SOUTH,27,36,Non_Prime,Product Quality,1
6149,WEST,32,22,Non_Prime,Packing & Shipping,0
6150,EAST,48,36,Non_Prime,Website UI,0
6151,SOUTH,70,39,Prime,Website UI,0
6152,WEST,23,84,Prime,Website UI,1
6153,SOUTH,24,35,Prime,Product Quality,1
6154,NORTH,35,80,Prime,Website UI,1
6155,WEST,34,51,Prime,Packing & Shipping,1
6156,WEST,19,78,Prime,Packing & Shipping,1
6157,EAST,49,12,Non_Prime,Website UI,0
6158,SOUTH,37,21,Non_Prime,Website UI,0
6159,SOUTH,65,8,Prime,Website UI,0
6160,SOUTH,41,88,Prime,Product Quality,1
6161,WEST,35,8,Non_Prime,Website UI,0
6162,WEST,66,10,Non_Prime,Website UI,0
6163,EAST,51,18,Non_Prime,Website UI,0
6164,WEST,70,12,Non_Prime,Website UI,0
6165,EAST,55,19,Prime,Product Quality,0
6166,NORTH,35,81,Prime,Packing & Shipping,1
6167,WEST,30,29,Prime,Website UI,0
6168,SOUTH,22,97,Prime,Packing & Shipping,1
6169,EAST,38,78,Prime,Product Quality,1
6170,SOUTH,33,86,Prime,Product Quality,1
6171,SOUTH,56,15,Prime,Website UI,0
6172,EAST,30,30,Prime,Product Quality,1
6173,SOUTH,53,7,Non_Prime,Product Quality,0
6174,SOUTH,39,56,Prime,Website UI,1
6175,NORTH,38,14,Prime,Website UI,0
6176,SOUTH,47,12,Non_Prime,Product Quality,0
6177,SOUTH,21,74,Prime,Packing & Shipping,1
6178,SOUTH,18,58,Prime,Packing & Shipping,1
6179,EAST,45,78,Prime,Packing & Shipping,1
6180,SOUTH,37,72,Prime,Website UI,1
6181,WEST,34,5,Prime,Packing & Shipping,0
6182,WEST,30,71,Prime,Product Quality,1
6183,NORTH,58,10,Non_Prime,Product Quality,0
6184,SOUTH,41,27,Non_Prime,Product Quality,0
6185,NORTH,22,91,Prime,Product Quality,1
6186,SOUTH,37,64,Prime,Website UI,1
6187,EAST,41,55,Non_Prime,Packing & Shipping,1
6188,NORTH,34,98,Prime,Packing & Shipping,1
6189,WEST,51,7,Non_Prime,Website UI,0
6190,WEST,23,48,Prime,Website UI,1
6191,EAST,39,53,Non_Prime,Product Quality,1
